employee_id,age,country,industry,work_mode,year,weekly_hours_worked,tasks_completed,productivity_score,sleep_hours_avg,exercise_frequency_per_week,mental_health_score,burnout_level,job_satisfaction,salary_usd
EMP020600,34,India,Tech,Hybrid,2023,37.0,103,100,7.7,1,100,Low,9.0,38441.83
EMP020601,56,Italy,Education,On-site,2025,39.6,97,100,6.1,6,100,Low,10.1,65497.36
EMP020602,42,Italy,Education,Hybrid,2022,34.5,111,100,5.6,3,100,Low,9.5,120157.64
EMP020603,27,USA,Tech,Remote,2023,39.3,118,100,5.5,6,92,Low,9.3,70901.01
EMP020604,41,USA,Retail,Hybrid,2023,48.0,97,100,7.1,3,92,Medium,8.4,130292.59
EMP020605,24,Italy,Tech,Remote,2023,50.2,105,91,6.2,0,92,Medium,10.1,136557.6
EMP020606,45,Australia,Retail,Remote,2018,32.5,80,100,8.7,4,100,Low,10.0,147031.22
EMP020607,45,Germany,Education,Remote,2021,59.2,84,88,6.2,3,87,High,8.5,123403.89
EMP020608,51,Australia,Education,On-site,2019,44.1,87,90,4.3,2,88,Medium,8.9,147828.87
EMP020609,40,Australia,Retail,Hybrid,2020,58.7,82,82,5.2,1,73,High,8.0,147873.93
EMP020610,44,USA,Education,Remote,2022,54.9,93,100,8.4,4,100,High,10.4,40718.31
EMP020611,55,UK,Education,Hybrid,2019,42.5,99,100,7.7,5,100,Low,9.7,48134.48
EMP020612,41,France,Education,Remote,2021,56.2,111,99,8.9,2,100,High,9.6,46151.11
EMP020613,42,USA,Healthcare,On-site,2021,58.7,82,89,7.6,3,93,High,8.7,95415.84
EMP020614,30,Germany,Healthcare,Remote,2024,32.3,109,100,5.1,5,94,Low,9.1,72137.3
EMP020615,30,Germany,Finance,Hybrid,2024,34.9,112,95,5.9,2,95,Low,9.5,148880.87
EMP020616,32,India,Education,Remote,2019,42.1,118,100,6.5,4,100,Low,9.2,84229.53
EMP020617,35,France,Tech,Hybrid,2018,34.5,104,100,6.6,1,100,Low,10.3,48955.82
EMP020618,44,Canada,Education,On-site,2020,42.9,110,100,7.1,6,100,Low,10.3,145216.22
EMP020619,29,UK,Education,Remote,2025,57.1,91,84,4.7,2,86,High,7.7,123538.67
EMP020620,22,Italy,Finance,Remote,2020,52.1,96,100,8.9,6,100,High,9.8,103628.65
EMP020621,28,USA,Tech,On-site,2021,52.1,104,97,7.7,2,98,High,9.7,37349.1
EMP020622,38,Germany,Finance,Hybrid,2024,54.2,87,80,4.3,4,82,High,7.4,128871.99
EMP020623,41,Italy,Education,Hybrid,2020,57.4,65,80,5.7,0,82,High,7.9,88149.13
EMP020624,44,Germany,Education,Remote,2024,33.6,102,100,7.7,2,100,Low,10.0,80331.99
EMP020625,56,Italy,Retail,Remote,2022,33.2,117,100,8.9,2,100,Low,10.3,132676.97
EMP020626,24,India,Retail,Remote,2023,44.7,93,100,7.1,0,91,Medium,9.3,42500.91
EMP020627,31,Australia,Healthcare,Hybrid,2024,37.7,88,82,4.1,5,95,Low,10.4,59465.77
EMP020628,51,Australia,Education,On-site,2022,56.7,95,97,6.0,2,83,High,8.5,49718.43
EMP020629,40,UK,Retail,Remote,2025,51.7,90,80,4.5,6,94,Medium,9.8,145791.89
EMP020630,57,Canada,Education,Remote,2019,58.4,91,89,7.4,2,89,High,8.6,94854.81
EMP020631,21,Germany,Retail,Hybrid,2019,40.6,84,100,6.2,4,95,Low,9.3,52656.13
EMP020632,57,Canada,Education,On-site,2019,58.4,84,100,7.1,4,93,High,9.9,33085.9
EMP020633,22,Canada,Tech,Remote,2019,47.3,82,87,4.6,3,85,Medium,9.2,50474.14
EMP020634,28,Australia,Finance,Remote,2020,49.4,82,78,4.9,1,94,Medium,8.7,45188.53
EMP020635,23,USA,Tech,Hybrid,2023,59.7,91,91,7.3,2,92,High,8.9,75592.12
EMP020636,34,Canada,Tech,Hybrid,2024,46.5,93,98,7.8,5,100,Medium,9.6,75528.66
EMP020637,24,France,Tech,Hybrid,2021,58.4,105,97,8.1,4,100,High,10.1,67428.05
EMP020638,29,India,Healthcare,On-site,2021,39.5,101,100,8.9,5,100,Low,10.9,122111.3
EMP020639,52,Germany,Finance,Remote,2022,43.3,107,92,4.6,5,97,Low,9.2,74849.4
EMP020640,32,USA,Healthcare,Remote,2019,33.4,119,100,7.1,2,100,Low,10.2,131682.54
EMP020641,56,Italy,Retail,Hybrid,2024,51.2,100,89,5.1,2,75,Medium,8.1,95881.58
EMP020642,27,India,Education,Remote,2019,31.5,108,99,4.4,6,100,Low,10.4,75319.04
EMP020643,27,Australia,Tech,Hybrid,2025,57.2,88,92,6.2,2,88,High,8.8,128597.9
EMP020644,27,Italy,Healthcare,On-site,2018,45.8,79,84,5.5,1,93,Medium,8.6,125904.0
EMP020645,54,UK,Education,Hybrid,2023,50.9,105,89,5.9,5,86,Medium,9.3,105425.04
EMP020646,26,USA,Education,Remote,2018,32.7,117,100,6.2,5,100,Low,9.8,47984.02
EMP020647,46,Canada,Finance,On-site,2018,42.2,77,88,5.3,1,93,Low,9.0,147123.61
EMP020648,24,France,Retail,Remote,2019,37.8,89,100,5.1,1,97,Low,9.3,111036.4
EMP020649,36,France,Tech,Hybrid,2021,45.3,110,97,7.1,0,100,Medium,9.7,121538.73
EMP020650,51,USA,Finance,Hybrid,2018,38.2,86,97,5.4,4,100,Low,9.2,50631.53
EMP020651,48,UK,Finance,On-site,2019,32.1,104,100,7.0,6,100,Low,10.1,51198.69
EMP020652,36,USA,Tech,Hybrid,2018,35.9,115,100,8.3,4,100,Low,9.6,111062.56
EMP020653,37,USA,Healthcare,Hybrid,2021,45.3,96,99,6.8,3,100,Medium,9.7,83852.52
EMP020654,47,UK,Retail,On-site,2021,47.7,90,90,5.4,1,87,Medium,8.6,73658.18
EMP020655,47,UK,Finance,Hybrid,2020,42.3,95,85,4.2,0,98,Low,9.2,89942.63
EMP020656,54,UK,Education,Remote,2020,59.4,92,89,7.3,3,96,High,9.9,90289.54
EMP020657,52,India,Tech,On-site,2021,36.7,91,100,4.2,1,85,Low,9.4,50645.0
EMP020658,45,France,Healthcare,Remote,2024,56.9,109,100,8.3,4,99,High,10.5,142649.55
EMP020659,24,Canada,Education,Remote,2022,59.5,93,95,8.4,6,87,High,8.4,56623.93
EMP020660,23,India,Retail,On-site,2024,33.8,88,100,8.1,0,100,Low,10.3,103042.96
EMP020661,38,UK,Retail,On-site,2020,52.4,85,81,5.7,6,83,High,7.5,108937.48
EMP020662,51,Australia,Healthcare,Remote,2020,55.6,80,99,8.5,3,100,High,9.9,63292.36
EMP020663,30,Germany,Healthcare,Hybrid,2025,43.8,100,92,5.2,6,100,Low,9.3,149716.51
EMP020664,21,UK,Healthcare,Remote,2019,46.3,105,92,4.1,0,77,Medium,7.0,93942.49
EMP020665,44,USA,Tech,On-site,2021,51.2,94,80,4.4,3,76,Medium,7.1,140922.86
EMP020666,30,France,Finance,On-site,2022,39.7,103,100,7.9,3,100,Low,10.6,139376.92
EMP020667,26,USA,Healthcare,Remote,2022,43.0,107,100,6.7,1,97,Low,9.2,102111.18
EMP020668,55,USA,Finance,Hybrid,2025,44.5,94,93,4.5,4,85,Medium,8.1,106742.33
EMP020669,31,Canada,Healthcare,Hybrid,2022,40.5,112,100,5.0,1,90,Low,9.7,132962.44
EMP020670,28,India,Healthcare,Hybrid,2020,51.7,99,94,7.6,1,100,Medium,9.5,131902.26
EMP020671,57,Germany,Tech,Hybrid,2025,39.3,82,100,8.4,0,100,Low,10.1,107514.22
EMP020672,27,UK,Education,Remote,2019,36.2,100,100,5.4,5,92,Low,9.2,135628.26
EMP020673,55,France,Finance,On-site,2021,30.4,109,100,5.7,6,93,Low,10.0,144171.75
EMP020674,29,India,Retail,On-site,2018,30.5,95,100,8.6,6,100,Low,9.4,37812.94
EMP020675,38,India,Education,Remote,2019,51.9,100,91,6.8,2,100,Medium,9.4,148716.71
EMP020676,53,India,Education,On-site,2019,43.9,81,100,8.5,1,100,Low,9.4,34411.76
EMP020677,57,Italy,Retail,Remote,2025,58.4,98,91,7.6,2,97,High,10.1,130436.74
EMP020678,34,USA,Retail,On-site,2020,32.3,110,94,4.2,2,96,Low,9.7,132931.49
EMP020679,41,UK,Healthcare,Remote,2019,34.3,86,100,6.1,6,99,Low,10.5,128777.14
EMP020680,37,Italy,Tech,Remote,2022,49.9,79,90,5.0,0,91,Medium,9.5,117347.47
EMP020681,32,France,Healthcare,Hybrid,2023,35.6,109,100,8.9,2,100,Low,10.3,35648.24
EMP020682,41,USA,Finance,Hybrid,2019,55.9,103,88,7.6,5,100,High,9.6,64038.1
EMP020683,53,UK,Education,On-site,2020,46.1,115,100,8.3,6,100,Medium,10.3,79419.07
EMP020684,30,USA,Finance,Hybrid,2018,32.5,88,100,6.5,6,100,Low,9.9,64176.0
EMP020685,40,Australia,Tech,Remote,2024,49.5,84,86,5.3,4,93,Medium,8.5,64444.62
EMP020686,32,Canada,Education,Remote,2023,38.6,80,100,8.2,6,100,Low,9.4,79662.88
EMP020687,43,Italy,Finance,On-site,2021,40.3,83,100,8.6,5,100,Low,9.9,79757.54
EMP020688,56,USA,Education,On-site,2024,45.0,109,95,5.4,5,96,Medium,8.9,93782.14
EMP020689,50,India,Healthcare,On-site,2025,41.6,87,100,5.7,1,100,Low,10.3,71568.22
EMP020690,22,Italy,Tech,Remote,2022,51.5,85,81,4.8,5,83,Medium,9.2,46503.63
EMP020691,48,USA,Education,Hybrid,2025,59.3,73,83,8.0,1,100,High,9.4,144057.92
EMP020692,23,France,Healthcare,On-site,2024,33.0,93,100,8.3,6,100,Low,9.5,75452.69
EMP020693,59,Canada,Finance,On-site,2019,49.9,94,97,6.9,6,94,Medium,10.3,76712.23
EMP020694,36,Italy,Education,On-site,2019,36.4,81,100,7.7,0,100,Low,10.6,45707.07
EMP020695,50,Canada,Healthcare,On-site,2022,59.8,92,94,8.6,4,99,High,10.6,83468.67
EMP020696,59,India,Education,On-site,2022,54.2,75,94,6.4,3,88,High,9.7,83748.94
EMP020697,49,France,Finance,On-site,2021,37.3,108,100,6.5,6,100,Low,10.7,101140.99
EMP020698,47,Germany,Retail,Hybrid,2019,48.6,93,82,5.5,6,98,Medium,10.1,43266.5
EMP020699,35,Germany,Tech,On-site,2021,37.8,81,100,6.7,2,100,Low,9.3,134090.86
EMP020700,32,Australia,Tech,Remote,2024,36.5,99,100,7.7,0,100,Low,9.4,141083.47
EMP020701,48,Germany,Education,On-site,2018,35.4,80,96,7.0,1,100,Low,10.2,111137.7
EMP020702,21,USA,Healthcare,Hybrid,2021,38.7,119,100,5.5,4,86,Low,9.5,90232.17
EMP020703,32,Germany,Finance,Remote,2020,58.6,91,82,5.3,5,76,High,8.5,61389.41
EMP020704,56,Canada,Finance,Remote,2021,49.2,108,92,6.8,0,100,Medium,10.7,85630.56
EMP020705,45,Germany,Healthcare,Remote,2022,30.1,84,90,4.7,3,100,Low,9.6,51430.54
EMP020706,39,UK,Healthcare,On-site,2025,57.3,71,87,4.6,4,81,High,7.6,36170.86
EMP020707,53,Italy,Education,Remote,2024,47.9,118,100,8.9,1,100,Medium,10.3,117526.42
EMP020708,21,India,Tech,On-site,2024,30.0,112,100,7.0,4,100,Low,9.7,98668.98
EMP020709,24,Canada,Retail,On-site,2024,51.4,99,93,7.6,2,100,Medium,10.8,59804.74
EMP020710,51,UK,Healthcare,On-site,2023,42.1,109,98,6.1,1,100,Low,10.6,135379.17
EMP020711,52,UK,Retail,Remote,2021,44.6,110,100,7.9,5,100,Medium,9.4,80256.76
EMP020712,38,France,Retail,Remote,2023,44.3,78,94,5.5,0,88,Medium,9.4,139594.73
EMP020713,59,Canada,Healthcare,Hybrid,2025,52.7,107,100,6.9,4,83,High,8.2,85467.77
EMP020714,29,France,Finance,Remote,2025,58.4,100,100,8.4,2,100,High,9.2,55739.71
EMP020715,36,Germany,Retail,Hybrid,2020,52.5,90,83,5.1,3,81,High,7.9,62090.06
EMP020716,27,USA,Retail,On-site,2019,48.8,106,92,4.9,0,93,Medium,8.6,84400.44
EMP020717,40,Canada,Tech,On-site,2023,40.3,117,100,7.7,4,100,Low,9.6,53679.09
EMP020718,57,Germany,Tech,Remote,2025,53.4,87,98,8.5,6,100,High,9.2,51525.33
EMP020719,29,France,Retail,Hybrid,2022,30.5,111,100,8.8,0,100,Low,10.5,144578.66
EMP020720,57,USA,Healthcare,Hybrid,2022,30.6,80,100,4.9,5,100,Low,9.4,133990.64
EMP020721,56,Germany,Healthcare,On-site,2021,42.3,119,100,8.5,0,100,Low,10.5,65746.76
EMP020722,42,USA,Education,Hybrid,2023,50.4,106,94,5.7,6,88,Medium,7.8,81735.38
EMP020723,40,Italy,Healthcare,Remote,2020,31.5,85,100,5.0,6,100,Low,10.2,121731.67
EMP020724,58,Canada,Tech,Hybrid,2020,34.8,93,100,8.0,3,100,Low,9.8,137295.14
EMP020725,28,Canada,Tech,Remote,2020,58.7,76,89,6.7,4,84,High,9.3,123216.09
EMP020726,55,India,Healthcare,Remote,2021,54.9,78,87,7.5,6,99,High,10.2,59171.63
EMP020727,42,Italy,Finance,Remote,2021,50.2,85,89,4.3,6,73,Medium,7.6,87437.99
EMP020728,35,Germany,Tech,Hybrid,2025,31.7,86,100,8.9,0,100,Low,10.0,79168.53
EMP020729,31,Australia,Education,On-site,2021,34.9,95,100,7.3,3,100,Low,10.9,94710.33
EMP020730,45,Canada,Tech,Remote,2018,39.5,100,100,4.8,6,86,Low,9.5,138944.29
EMP020731,36,France,Healthcare,Remote,2025,49.6,85,92,6.0,1,98,Medium,9.1,111489.85
EMP020732,43,India,Finance,Hybrid,2020,32.9,102,100,5.7,5,99,Low,9.2,119531.29
EMP020733,40,USA,Tech,On-site,2025,36.2,108,100,6.5,1,100,Low,9.7,31725.48
EMP020734,45,Germany,Tech,Hybrid,2025,47.7,110,99,7.6,2,100,Medium,9.5,123908.06
EMP020735,34,UK,Finance,On-site,2020,41.3,91,88,5.4,0,89,Low,9.6,30804.97
EMP020736,24,Germany,Healthcare,Hybrid,2021,54.0,83,95,6.7,5,100,High,10.4,139080.99
EMP020737,52,UK,Education,On-site,2024,35.3,89,100,5.0,3,100,Low,9.6,110152.36
EMP020738,33,UK,Finance,Remote,2019,30.7,115,98,4.1,1,93,Low,10.1,67054.53
EMP020739,26,Canada,Education,On-site,2023,41.5,94,100,6.8,5,100,Low,9.3,145717.47
EMP020740,24,Canada,Tech,Remote,2023,53.2,73,83,4.8,4,70,High,7.7,57094.02
EMP020741,31,India,Retail,On-site,2021,36.9,117,100,5.0,1,86,Low,9.0,140124.07
EMP020742,56,UK,Education,On-site,2019,57.9,100,97,7.5,4,100,High,10.6,49584.2
EMP020743,44,India,Tech,On-site,2018,56.3,101,95,7.4,5,100,High,9.7,88437.56
EMP020744,59,Italy,Healthcare,Hybrid,2023,53.1,92,100,8.1,1,97,High,10.3,59493.44
EMP020745,35,Canada,Education,Hybrid,2021,31.5,90,100,5.5,1,96,Low,9.2,106197.82
EMP020746,52,France,Tech,Remote,2019,43.6,74,85,4.7,6,92,Low,8.3,53003.58
EMP020747,24,Canada,Healthcare,Hybrid,2019,48.5,110,96,5.7,3,95,Medium,9.4,55054.78
EMP020748,46,Italy,Education,On-site,2020,54.4,65,81,5.1,4,91,High,9.1,89891.85
EMP020749,45,Canada,Tech,Hybrid,2019,30.8,110,100,6.9,2,100,Low,11.0,138653.93
EMP020750,50,India,Retail,Hybrid,2025,33.0,86,100,8.2,2,100,Low,9.4,124763.33
EMP020751,51,India,Finance,On-site,2020,34.3,109,100,5.9,5,100,Low,10.7,42512.25
EMP020752,56,France,Education,Hybrid,2019,47.1,99,100,8.0,5,100,Medium,9.5,142376.14
EMP020753,38,Germany,Tech,Remote,2022,39.6,94,100,6.6,3,100,Low,10.0,82310.59
EMP020754,38,Germany,Healthcare,Hybrid,2023,52.6,72,81,6.3,4,92,High,9.8,105141.08
EMP020755,38,India,Retail,Remote,2021,49.8,97,100,8.8,1,100,Medium,9.6,39205.79
EMP020756,47,USA,Tech,Remote,2024,34.2,109,100,6.4,4,100,Low,10.0,118001.95
EMP020757,54,Australia,Retail,On-site,2018,55.4,76,93,7.7,0,98,High,9.4,47732.71
EMP020758,32,Germany,Education,Remote,2022,50.0,94,100,8.0,0,100,Medium,10.9,45224.35
EMP020759,37,Canada,Education,Remote,2025,31.8,103,100,8.2,5,100,Low,10.6,65379.23
EMP020760,39,Australia,Finance,Remote,2018,51.1,70,76,4.3,6,81,Medium,8.7,93056.32
EMP020761,47,Canada,Retail,Hybrid,2024,49.0,108,92,6.8,2,95,Medium,9.4,93618.26
EMP020762,53,Canada,Education,Hybrid,2025,34.2,86,100,4.2,2,89,Low,8.1,101796.85
EMP020763,59,USA,Tech,On-site,2023,54.2,68,86,5.3,3,92,High,8.5,122052.44
EMP020764,50,Germany,Healthcare,Remote,2019,53.2,79,90,4.2,2,76,High,8.4,60129.55
EMP020765,25,India,Tech,Remote,2023,56.8,84,91,8.0,3,100,High,9.1,120929.82
EMP020766,35,India,Finance,Remote,2024,56.0,71,89,7.2,2,100,High,9.2,69939.59
EMP020767,33,India,Tech,Remote,2024,36.0,101,100,4.2,1,83,Low,9.2,31943.43
EMP020768,38,India,Tech,Remote,2020,30.0,83,100,6.9,3,100,Low,10.0,137747.67
EMP020769,50,UK,Education,On-site,2019,56.5,86,73,4.5,3,82,High,8.5,74076.46
EMP020770,57,USA,Retail,Remote,2019,32.3,95,100,7.1,6,100,Low,9.3,65640.97
EMP020771,44,USA,Retail,On-site,2023,34.3,92,93,4.5,2,99,Low,9.4,70123.22
EMP020772,42,USA,Tech,On-site,2020,31.9,99,100,4.8,1,100,Low,10.2,145962.72
EMP020773,48,India,Tech,Hybrid,2019,49.1,96,98,6.2,2,100,Medium,11.0,70838.88
EMP020774,42,Canada,Healthcare,Hybrid,2020,50.0,82,75,4.3,2,75,Medium,7.8,45718.33
EMP020775,29,France,Tech,On-site,2021,50.0,88,78,4.2,5,79,Medium,8.2,35999.3
EMP020776,26,Germany,Tech,Remote,2024,51.1,96,87,6.8,2,97,Medium,9.5,116547.06
EMP020777,49,Germany,Tech,On-site,2022,53.8,83,83,5.2,5,73,High,7.3,42831.7
EMP020778,56,Canada,Tech,Remote,2020,45.6,72,80,4.2,2,92,Medium,9.4,68399.32
EMP020779,50,France,Tech,Remote,2021,46.9,111,100,8.8,2,100,Medium,10.6,135701.74
EMP020780,33,Canada,Education,Hybrid,2021,41.2,103,100,9.0,3,100,Low,9.9,80348.02
EMP020781,48,India,Retail,On-site,2022,58.5,89,85,6.2,2,91,High,8.9,92707.25
EMP020782,38,France,Healthcare,Remote,2025,46.7,76,87,4.2,1,82,Medium,8.7,134153.53
EMP020783,52,India,Education,Hybrid,2022,40.4,94,100,8.2,2,100,Low,9.7,109057.41
EMP020784,35,Australia,Finance,Hybrid,2022,50.1,91,100,7.8,6,100,Medium,10.0,83401.04
EMP020785,57,India,Healthcare,Remote,2021,57.8,100,90,5.9,2,77,High,7.9,99186.61
EMP020786,37,UK,Finance,On-site,2024,38.1,108,94,4.3,6,86,Low,8.6,34881.44
EMP020787,52,India,Retail,Hybrid,2024,45.1,119,100,9.0,0,100,Medium,10.1,58110.78
EMP020788,37,Canada,Education,Remote,2025,52.9,97,100,7.3,3,100,High,9.9,134013.98
EMP020789,41,France,Retail,Hybrid,2021,46.5,84,100,7.6,1,100,Medium,10.2,76609.87
EMP020790,21,Italy,Retail,Remote,2020,40.0,113,99,6.3,5,100,Low,10.2,137512.93
EMP020791,54,Italy,Retail,Remote,2024,30.1,90,100,5.9,5,100,Low,10.4,108099.7
EMP020792,56,France,Finance,Remote,2019,43.9,104,98,7.7,6,100,Low,9.5,92437.79
EMP020793,42,UK,Tech,On-site,2019,46.6,92,99,6.2,0,100,Medium,10.8,121666.44
EMP020794,35,Australia,Retail,Hybrid,2019,57.4,74,79,5.0,5,91,High,9.6,52942.11
EMP020795,57,USA,Education,Remote,2022,44.6,80,100,8.1,1,100,Medium,10.7,123835.2
EMP020796,44,Germany,Finance,Remote,2023,42.1,102,100,8.6,1,100,Low,9.8,93117.94
EMP020797,46,Germany,Tech,Hybrid,2022,47.2,74,87,4.6,0,81,Medium,8.4,38480.14
EMP020798,36,Canada,Education,On-site,2025,49.7,82,93,6.5,3,98,Medium,9.9,53367.93
EMP020799,54,France,Finance,Hybrid,2020,53.7,85,79,5.6,1,91,High,8.2,89398.63
EMP020800,44,India,Healthcare,Hybrid,2025,45.2,86,100,8.7,6,100,Medium,10.1,32920.2
EMP020801,25,USA,Healthcare,Hybrid,2024,35.5,119,100,7.1,1,100,Low,9.3,126858.64
EMP020802,35,Australia,Tech,Hybrid,2025,55.3,82,84,5.2,5,90,High,9.1,38951.83
EMP020803,35,France,Healthcare,Remote,2021,49.1,77,97,8.4,0,100,Medium,10.6,37912.96
EMP020804,51,France,Finance,On-site,2018,42.0,112,95,5.3,2,95,Low,9.5,45802.88
EMP020805,42,India,Tech,Hybrid,2018,40.5,83,100,7.0,5,100,Low,9.9,53098.91
EMP020806,35,UK,Healthcare,On-site,2024,55.9,72,84,4.8,2,83,High,7.4,131674.48
EMP020807,39,Australia,Retail,Hybrid,2025,48.9,117,99,7.0,4,100,Medium,9.5,131254.38
EMP020808,45,India,Healthcare,On-site,2021,59.2,99,93,5.8,6,90,High,9.7,43872.2
EMP020809,23,Italy,Education,Hybrid,2025,40.0,106,100,8.2,2,100,Low,10.9,109612.53
EMP020810,38,Australia,Healthcare,Remote,2020,59.5,75,90,7.4,6,85,High,7.9,53930.63
EMP020811,53,Canada,Finance,Remote,2018,57.6,78,96,6.8,0,87,High,8.0,75429.23
EMP020812,37,India,Retail,Remote,2025,34.9,84,99,4.7,0,100,Low,10.4,114200.46
EMP020813,38,India,Tech,Hybrid,2021,53.0,86,79,5.4,1,85,High,8.9,117161.37
EMP020814,24,UK,Finance,Hybrid,2024,54.5,83,82,5.4,1,77,High,8.5,84571.65
EMP020815,30,France,Healthcare,Remote,2020,54.2,113,98,8.5,1,100,High,11.0,31427.17
EMP020816,52,USA,Healthcare,Hybrid,2019,30.9,115,100,5.0,5,92,Low,8.5,64105.78
EMP020817,40,USA,Tech,On-site,2018,36.4,106,97,6.1,1,100,Low,10.6,114650.69
EMP020818,49,USA,Finance,On-site,2024,42.1,94,100,8.8,6,100,Low,10.4,136012.11
EMP020819,58,Italy,Retail,Hybrid,2024,36.5,99,100,7.2,6,100,Low,9.6,67920.02
EMP020820,25,France,Retail,Remote,2024,54.7,94,100,8.1,5,95,High,10.2,71501.61
EMP020821,49,France,Education,Hybrid,2018,30.1,110,100,7.4,3,100,Low,10.3,31817.62
EMP020822,46,USA,Tech,On-site,2025,46.0,91,93,5.5,5,98,Medium,9.6,100873.01
EMP020823,38,Germany,Education,On-site,2019,57.1,88,98,8.8,4,100,High,9.9,76390.13
EMP020824,35,Australia,Retail,Remote,2023,35.8,115,100,6.0,1,100,Low,9.3,68202.03
EMP020825,27,Canada,Education,Hybrid,2022,41.8,90,100,8.3,1,100,Low,10.8,96282.06
EMP020826,26,UK,Finance,On-site,2024,41.9,106,100,6.5,3,99,Low,10.4,127923.66
EMP020827,50,UK,Retail,Hybrid,2024,32.5,119,100,5.9,3,100,Low,9.6,95155.57
EMP020828,36,Germany,Tech,Hybrid,2018,48.4,104,100,8.9,3,100,Medium,10.9,80831.52
EMP020829,30,France,Education,Remote,2020,31.5,89,100,6.0,0,100,Low,9.0,110777.03
EMP020830,56,France,Healthcare,On-site,2021,55.4,109,96,7.6,5,96,High,9.5,80444.18
EMP020831,45,India,Tech,Hybrid,2024,51.2,76,91,7.2,4,93,Medium,9.1,145850.26
EMP020832,56,India,Healthcare,On-site,2020,30.8,82,100,5.5,2,100,Low,10.2,138056.11
EMP020833,48,France,Retail,On-site,2019,32.6,110,97,4.6,3,93,Low,9.6,145607.09
EMP020834,25,France,Education,Hybrid,2023,45.7,75,94,5.2,6,86,Medium,8.2,39748.23
EMP020835,27,France,Retail,On-site,2018,53.9,99,92,5.4,6,94,High,8.8,72345.28
EMP020836,54,France,Tech,On-site,2025,46.6,112,95,4.8,6,83,Medium,7.6,109592.16
EMP020837,40,Germany,Education,Remote,2025,36.9,101,100,9.0,1,100,Low,10.5,79214.7
EMP020838,47,Canada,Healthcare,On-site,2020,35.5,99,100,7.2,6,100,Low,10.9,36178.77
EMP020839,28,Australia,Education,On-site,2021,43.1,92,100,7.7,2,100,Low,10.2,101824.92
EMP020840,21,USA,Finance,On-site,2021,38.0,116,100,7.4,1,100,Low,10.8,66221.17
EMP020841,33,Italy,Finance,Hybrid,2021,32.1,83,100,6.3,4,100,Low,9.7,103413.32
EMP020842,38,Canada,Healthcare,Remote,2021,59.6,83,80,4.7,6,80,High,8.6,108207.75
EMP020843,59,Australia,Healthcare,On-site,2025,54.9,92,77,5.8,4,80,High,7.9,100047.38
EMP020844,40,India,Retail,Hybrid,2018,47.2,91,100,7.9,4,100,Medium,10.7,137597.47
EMP020845,32,UK,Tech,Hybrid,2020,56.7,63,78,6.0,2,80,High,7.0,41786.01
EMP020846,24,Australia,Retail,On-site,2018,54.9,86,75,4.1,5,76,High,7.2,111587.12
EMP020847,59,Canada,Education,On-site,2020,59.2,79,86,6.7,4,96,High,10.5,96051.08
EMP020848,46,USA,Education,On-site,2018,44.2,109,98,5.9,6,95,Medium,10.1,36189.79
EMP020849,58,India,Healthcare,On-site,2025,37.6,100,100,6.2,1,100,Low,9.5,77530.52
EMP020850,57,USA,Finance,Remote,2023,48.0,67,78,4.4,0,82,Medium,7.6,148717.85
EMP020851,22,Germany,Tech,Remote,2023,49.6,88,100,8.7,6,100,Medium,10.0,126659.36
EMP020852,23,Germany,Tech,Remote,2025,47.5,86,82,4.3,4,90,Medium,9.6,123021.06
EMP020853,55,Canada,Finance,Hybrid,2021,55.5,64,75,4.7,1,82,High,8.1,139387.36
EMP020854,53,Germany,Healthcare,Hybrid,2022,50.5,74,83,4.4,3,82,Medium,8.2,52668.57
EMP020855,25,USA,Education,Remote,2022,36.4,118,99,6.4,2,91,Low,8.3,147953.07
EMP020856,56,India,Retail,On-site,2023,43.7,86,100,8.7,4,100,Low,9.6,77868.89
EMP020857,28,Italy,Finance,On-site,2022,52.7,83,96,5.8,4,86,High,8.2,82671.54
EMP020858,57,Canada,Finance,Remote,2020,42.8,103,94,5.7,4,100,Low,10.5,102087.57
EMP020859,58,France,Finance,Remote,2025,52.9,72,84,5.0,0,89,High,9.4,103930.1
EMP020860,22,Germany,Finance,Hybrid,2020,36.3,105,100,7.9,2,100,Low,10.7,52983.47
EMP020861,39,Italy,Education,On-site,2025,43.2,101,100,9.0,3,100,Low,10.5,86919.07
EMP020862,50,Australia,Education,On-site,2018,58.3,99,93,6.7,3,100,High,10.9,45644.76
EMP020863,48,Canada,Tech,Remote,2025,33.9,87,94,5.3,6,86,Low,9.0,37246.33
EMP020864,55,UK,Retail,Hybrid,2025,31.9,100,100,4.9,0,94,Low,9.9,39699.28
EMP020865,34,USA,Retail,Remote,2023,34.8,93,100,8.3,1,100,Low,9.9,139087.69
EMP020866,39,India,Education,Remote,2022,58.5,90,86,5.8,1,80,High,7.7,94167.19
EMP020867,21,Canada,Tech,Hybrid,2023,38.9,103,91,4.0,2,88,Low,9.6,125227.43
EMP020868,45,Canada,Healthcare,Remote,2025,53.5,99,87,7.1,1,99,High,10.9,60871.81
EMP020869,35,UK,Retail,Remote,2023,57.9,87,100,8.7,2,100,High,9.7,41254.45
EMP020870,28,Germany,Education,On-site,2025,46.0,102,100,7.7,4,100,Medium,10.7,101446.35
EMP020871,57,India,Healthcare,On-site,2018,48.0,103,98,7.3,3,97,Medium,9.7,58413.8
